"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"Black 1.sav @ [21] (BOX 21)-25: 0625 - Bisharp - 4AF3E5D8F27C.pk5","Bisharp","Bisharp","Hardy","F","0756","Dragon","Defiant","Night Slash","Scary Face","Metal Claw","Slash","(None)","138","137","114","70","88","91","Route 9","(None)","Ultra Ball","Hilbert","Black","English","True","E5D8F27C","E5D8F27C","17","4","11","5","21","27","140608","52","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","31","0","False","False","False","False","61070","34421","3359","15","10","35","20","0","0","0","0","(None)","(None)","(None)","(None)","19187","126","1","1","1","2020","6","2"
"Black 1.sav @ [21] (BOX 21)-26: 0626 - Bouffalant - F31692A86004.pk5","Bouffalant","Bouffalant","Gentle","F","7765","Flying","Reckless","Scary Face","Revenge","Head Charge","Focus Energy","(None)","129","103","78","45","102","55","Route 10","(None)","Timer Ball","Hilbert","Black","English","True","92A86004","92A86004","8","27","15","22","30","16","64000","40","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","40","0","False","False","False","False","61070","34421","3359","10","10","15","30","0","0","0","0","(None)","(None)","(None)","(None)","62230","70","1","1","1","2020","5","15"
"Black 1.sav @ [21] (BOX 21)-27: 0627 - Rufflet - 19F6F02DE51E.pk5","Rufflet","Rufflet","Hardy","M","0678","Grass","Sheer Force","Peck","Leer","Double Team","Aerial Ace","(None)","12","6","6","5","6","6","Skyarrow Bridge","Day-Care Couple","Poké Ball","Hilbert","Black","English","True","F02DE51E","F02DE51E","23","24","1","18","29","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","1","0","False","False","False","False","61070","34421","3359","35","30","15","20","0","0","0","0","(None)","(None)","(None)","(None)","6646","147","2020","6","9","2020","6","9"
"Black 1.sav @ [21] (BOX 21)-28: 0628 - Braviary - 13DF631B0B2B.pk5","Braviary","Braviary","Lonely","M","3334","Fire","Sheer Force","Double Team","Aerial Ace","Defog","Tailwind","(None)","179","163","90","77","92","109","Route 10","(None)","Ultra Ball","Hilda","White","English","True","631B0B2B","631B0B2B","8","17","24","18","9","30","208285","55","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","34","1","False","False","False","False","61070","34421","3359","15","20","15","30","0","0","0","0","(None)","(None)","(None)","(None)","5087","49","1","1","1","2020","5","18"
"Black 1.sav @ [21] (BOX 21)-29: 0629 - Vullaby - 7C03D97D8AA0.pk5","Vullaby","Vullaby","Serious","F","2683","Ground","Overcoat","Flatter","Feint Attack","Punishment","Defog","(None)","98","47","69","41","58","52","Route 10","(None)","Ultra Ball","Hilbert","Black","English","True","D97D8AA0","D97D8AA0","7","8","29","10","18","13","58320","36","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","36","0","False","False","False","False","61070","34421","3359","15","20","5","15","0","0","0","0","(None)","(None)","(None)","(None)","31747","35","1","1","1","2020","5","18"
"Black 1.sav @ [21] (BOX 21)-30: 0630 - Mandibuzz - F54C631B0B2B.pk5","Mandibuzz","Mandibuzz","Lonely","F","3334","Fire","Overcoat","Feint Attack","Dark Pulse","Air Slash","Tailwind","(None)","187","92","117","74","112","107","Route 10","(None)","Ultra Ball","Hilbert","Black","English","True","631B0B2B","631B0B2B","8","17","24","18","9","30","196830","54","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","39","0","False","False","False","False","61070","34421","3359","20","15","20","30","0","0","0","0","(None)","(None)","(None)","(None)","62796","106","1","1","1","2020","5","18"
"Black 1.sav @ [22] (BOX 22)-01: 0631 - Heatmor - 28C53F52FBE7.pk5","Heatmor","Heatmor","Sassy","M","6294","Bug","Gluttony","Fury Swipes","Snatch","Flame Burst","Bug Bite","(None)","116","88","54","93","60","47","Victory Road (B/W)","(None)","Ultra Ball","Hilbert","Black","English","True","3F52FBE7","3F52FBE7","18","31","1","29","4","2","50653","37","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","37","0","False","False","False","False","61070","34421","3359","15","10","15","20","0","0","0","0","(None)","(None)","(None)","(None)","10437","70","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-02: 0632 - Durant - 1DE127173BDB.pk5","Durant","Durant","Serious","M","0921","Bug","Hustle","Metal Claw","Bug Bite","Crunch","Iron Head","(None)","99","93","97","42","51","92","Victory Road (B/W)","(None)","Ultra Ball","Hilbert","Black","English","True","27173BDB","27173BDB","27","22","26","5","30","19","50653","37","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","37","0","False","False","False","False","61070","34421","3359","35","20","15","15","0","0","0","0","(None)","(None)","(None)","(None)","7649","70","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-03: 0633 - Deino - 202DAFE23DA0.pk5","Deino","Deino","Mild","M","4680","Ground","Hustle","Crunch","Slam","Dragon Pulse","Work Up","(None)","88","61","44","52","47","44","Victory Road (B/W)","(None)","Dusk Ball","Hilbert","Black","English","True","AFE23DA0","AFE23DA0","3","18","17","24","12","29","68590","38","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","38","0","False","False","False","False","61070","34421","3359","15","20","10","30","0","0","0","0","(None)","(None)","(None)","(None)","8237","35","1","1","1","2020","6","2"
"Black 1.sav @ [22] (BOX 22)-04: 0634 - Zweilous - 6F65C63AEB5A.pk5","Zweilous","Zweilous","Adamant","F","1452","Dark","Hustle","Crunch","Body Slam","Dragon Pulse","Work Up","(None)","138","106","85","69","79","63","Victory Road (B/W)","(None)","Dusk Ball","Hilbert","Black","English","True","C63AEB5A","C63AEB5A","13","15","21","15","9","1","156250","50","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","38","0","False","False","False","False","61070","34421","3359","15","15","10","30","0","0","0","0","(None)","(None)","(None)","(None)","28517","95","1","1","1","2020","6","2"
"Black 1.sav @ [22] (BOX 22)-05: 0635 - Hydreigon - A344853814B4.pk5","Hydreigon","Hydreigon","Naughty","M","4657","Grass","Levitate","Crunch","Body Slam","Dragon Pulse","Hyper Voice","(None)","210","152","123","179","115","133","Victory Road (B/W)","(None)","Dusk Ball","Hilbert","Black","English","True","853814B4","853814B4","29","0","5","22","13","5","327680","64","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","38","0","False","False","False","False","61070","34421","3359","15","15","10","10","0","0","0","0","(None)","(None)","(None)","(None)","41796","139","1","1","1","2020","6","2"
"Black 1.sav @ [22] (BOX 22)-06: 0636 - Larvesta - 393AD52B3CD3.pk5","Larvesta","Larvesta","Impish","M","7487","Ghost","Flame Body","Ember","String Shot","Flame Charge","(None)","(None)","12","6","6","5","6","6","Skyarrow Bridge","Day-Care Couple","Poké Ball","Hilbert","Black","English","True","D52B3CD3","D52B3CD3","3","18","29","9","28","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","1","0","False","False","False","False","61070","34421","3359","25","40","20","0","0","0","0","0","(None)","(None)","(None)","(None)","14650","120","2020","6","9","2020","6","9"
"Black 1.sav @ [22] (BOX 22)-07: 0637 - Volcarona - 8CAD404BCEA9.pk5","Volcarona","Volcarona","Bold","M","4572","Poison","Flame Body","Flame Charge","Quiver Dance","Bug Bite","Double-Edge","(None)","171","82","90","178","134","131","Skyarrow Bridge","PKMN Breeder (Egg)","Poké Ball","Hilbert","Black","English","True","404BCEA9","404BCEA9","3","28","2","24","10","15","257050","59","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","1","0","False","False","False","False","61070","34421","3359","20","20","20","15","0","0","0","0","(None)","(None)","(None)","(None)","36013","255","2020","6","2","2020","6","2"
"Black 1.sav @ [22] (BOX 22)-08: 0638 - Cobalion - D01B844147B2.pk5","Cobalion","Cobalion","Impish","-","6270","Ice","Justified","Helping Hand","Retaliate","Iron Head","Sacred Sword","(None)","136","91","132","78","75","100","Guidance Chamber","(None)","Ultra Ball","Hilbert","Black","English","True","844147B2","844147B2","18","25","16","17","25","11","92610","42","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","42","0","False","False","False","False","61070","34421","3359","20","5","15","20","0","0","0","0","(None)","(None)","(None)","(None)","53275","35","1","1","1","2020","5","3"
"Black 1.sav @ [22] (BOX 22)-09: 0639 - Terrakion - 44323A92951B.pk5","Terrakion","Terrakion","Gentle","-","5617","Electric","Justified","Helping Hand","Retaliate","Rock Slide","Sacred Sword","(None)","130","114","74","70","94","97","Trial Chamber","(None)","Dusk Ball","Hilbert","Black","English","True","3A92951B","3A92951B","6","2","8","11","13","4","92610","42","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","42","0","False","False","False","False","61070","34421","3359","20","5","10","20","0","0","0","0","(None)","(None)","(None)","(None)","17458","35","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-10: 0640 - Virizion - 7B641945A3F9.pk5","Virizion","Virizion","Quirky","-","5975","Fire","Justified","Helping Hand","Retaliate","Giga Drain","Sacred Sword","(None)","141","86","71","83","126","99","Rumination Field","(None)","Dusk Ball","Hilbert","Black","English","True","1945A3F9","1945A3F9","30","15","14","6","31","10","92610","42","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","42","0","False","False","False","False","61070","34421","3359","20","5","10","20","0","0","0","0","(None)","(None)","(None)","(None)","31588","35","1","1","1","2020","5","18"
"Black 1.sav @ [22] (BOX 22)-11: 0641 - Tornadus - B14EABFF0548.pk5","Tornadus","Tornadus","Impish","M","5590","Flying","Prankster","Revenge","Air Cutter","Extrasensory","Agility","(None)","114","103","73","101","73","100","Route 10","(None)","Master Ball","Hilbert","Black","English","True","ABFF0548","ABFF0548","2","16","16","22","12","17","80000","40","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","40","0","False","False","False","False","61070","34421","3359","10","25","30","30","0","0","0","0","(None)","(None)","(None)","(None)","45390","100","1","1","1","2020","5","18"
"Black 1.sav @ [22] (BOX 22)-12: 0642 - Thundurus - AED2ABFF0548.pk5","Thundurus","Thundurus","Impish","M","5590","Flying","Prankster","Revenge","Bite","Psychic","Agility","(None)","114","103","73","101","73","100","Route 10","(None)","Master Ball","Hilda","White","English","True","ABFF0548","ABFF0548","2","16","16","22","12","17","80000","40","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","40","1","False","False","False","False","61070","34421","3359","10","25","10","30","0","0","0","0","(None)","(None)","(None)","(None)","44754","100","1","1","1","2020","5","18"
"Black 1.sav @ [22] (BOX 22)-13: 0643 - Reshiram - A98B5CF1D603.pk5","Reshiram","Reshiram","Impish","-","4446","Fighting","Turboblaze","Dragon Breath","Slash","Extrasensory","Fusion Flare","(None)","168","132","133","153","130","99","N's Castle","(None)","Ultra Ball","Hilbert","Black","English","True","5CF1D603","5CF1D603","4","4","23","20","2","2","176279","52","0","8","5","3","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","50","0","False","False","False","False","61070","34421","3359","20","20","30","5","0","0","0","0","(None)","(None)","(None)","(None)","43403","11","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-14: 0644 - Zekrom - 4B1BCD228244.pk5","Zekrom","Zekrom","Hasty","-","2540","Ice","Teravolt","Bolt Strike","Fusion Bolt","Haze","Outrage","(None)","315","330","230","254","234","236","Wi-Fi Gift","(None)","Cherish Ball","SPR2012","Black","English","True","CD228244","CD228244","5","25","11","9","29","30","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","100","0","True","False","False","False","3102","0","387","5","5","30","10","0","0","0","0","(None)","(None)","(None)","(None)","19227","0","1","1","1","2020","3","30"
"Black 1.sav @ [22] (BOX 22)-15: 0645 - Landorus - C7E29152AFCC.pk5","Landorus","Landorus","Serious","M","2003","Water","Sand Force","Rock Slide","Earthquake","Sandstorm","Fissure","(None)","219","194","139","174","121","159","Abundant Shrine","(None)","Dusk Ball","Hilbert","Black","English","True","9152AFCC","9152AFCC","21","20","12","12","7","19","428750","70","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","70","0","False","False","False","False","61070","34421","3359","10","10","10","5","0","0","0","0","(None)","(None)","(None)","(None)","51170","90","1","1","1","2020","6","9"
"Black 1.sav @ [22] (BOX 22)-16: 0646 - Kyurem - E1C0E60349C4.pk5","Kyurem","Kyurem","Impish","-","5624","Ghost","Pressure","Glaciate","Dragon Pulse","Imprison","Endeavor","(None)","280","214","158","200","158","158","Giant Chasm","(None)","Dusk Ball","Hilbert","Black","English","True","E60349C4","E60349C4","11","19","6","31","24","15","527343","75","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","75","0","False","False","False","False","61070","34421","3359","10","10","10","5","0","0","0","0","(None)","(None)","(None)","(None)","57792","0","1","1","1","2020","6","9"
"Black 1.sav @ [22] (BOX 22)-19: 0243 ★ - RAIKOU - 08FA36D46750.pk5","RAIKOU","Raikou","Rash","-","2608","Fighting","Pressure","Zap Cannon","Aura Sphere","Extreme Speed","Weather Ball","Micle Berry","98","63","50","89","59","74","Zoroark (2)","(None)","Cherish Ball","GAMESTP","HeartGold","English","True","36D46750","36D46750","16","26","2","24","4","0","33750","30","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","30","0","True","False","False","True","1031","21889","2608","5","20","5","10","0","0","0","0","(None)","(None)","(None)","(None)","2298","74","1","1","1","2020","6","7"
"Black 1.sav @ [22] (BOX 22)-20: 0244 ★ - ENTEI - 28777D5BB510.pk5","ENTEI","Entei","Adamant","-","6409","Grass","Pressure","Flare Blitz","Howl","Extreme Speed","Crush Claw","Custap Berry","112","84","59","54","50","65","Zoroark (1)","(None)","Cherish Ball","GAMESTP","HeartGold","English","True","7D5BB510","7D5BB510","10","13","13","8","1","1","33750","30","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","30","0","True","False","False","True","1171","52447","6409","15","40","5","10","0","0","0","0","(None)","(None)","(None)","(None)","10359","70","1","1","1","2020","6","7"
"Black 1.sav @ [22] (BOX 22)-21: 0245 ★ - SUICUNE - BF2D42FCBC7E.pk5","SUICUNE","Suicune","Relaxed","-","8144","Ice","Pressure","Sheer Cold","Air Slash","Extreme Speed","Aqua Ring","Rowap Berry","102","54","90","62","81","54","Zoroark (1)","(None)","Cherish Ball","GAMESTP","HeartGold","English","True","42FCBC7E","42FCBC7E","7","14","28","13","25","17","33750","30","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","30","0","True","False","False","True","1311","64410","8144","5","20","5","20","0","0","0","0","(None)","(None)","(None)","(None)","48941","70","1","1","1","2020","6","7"
"Black 1.sav @ [22] (BOX 22)-25: 0422-01 - SHELLOS - 32273DF7704F.pk5","SHELLOS","Shellos","Rash","F","2487","Dragon","Storm Drain","Water Pulse","Mud Bomb","Hidden Power","Rain Dance","(None)","69","28","28","39","34","22","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","3DF7704F","3DF7704F","5","7","4","23","23","7","12167","23","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","1","0","0","23","0","False","False","False","False","62331","62322","1","20","10","15","5","0","0","0","0","(None)","(None)","(None)","(None)","12839","70","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-26: 0423-01 - GASTRODON - 0AB60E1B062B.pk5","GASTRODON","Gastrodon","Hardy","F","0262","Fighting","Storm Drain","Water Pulse","Mud Bomb","Hidden Power","Rain Dance","(None)","110","58","52","63","58","38","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","0E1B062B","0E1B062B","3","5","16","4","10","30","30406","31","2","9","8","11","3","3","0","0","0","0","0","0","N/A","-1","1","1","0","0","31","0","False","False","False","False","62331","62322","1","20","10","15","5","0","0","0","0","(None)","(None)","(None)","(None)","2742","70","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-27: 0201-01 - UNOWN - 57CA8A073468.pk5","UNOWN","Unown","Lonely","-","6093","Psychic","Levitate","Hidden Power","(None)","(None)","(None)","(None)","60","49","27","42","32","35","Poké Transfer","(None)","Dusk Ball","Lucas","Platinum","English","True","8A073468","8A073468","14","25","11","11","19","30","13824","24","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","1","0","0","24","0","False","False","False","False","62331","62322","1","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","22474","70","1","1","1","2020","5","27"
"Black 1.sav @ [22] (BOX 22)-28: 0201-02 - UNOWN - C201812E9EBE.pk5","UNOWN","Unown","Impish","-","1010","Ghost","Levitate","Hidden Power","(None)","(None)","(None)","(None)","70","47","34","40","34","36","Poké Transfer","(None)","Dusk Ball","Lucas","Platinum","English","True","812E9EBE","812E9EBE","29","13","2","7","12","19","19683","27","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","2","0","0","27","0","False","False","False","False","62331","62322","1","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","49665","70","1","1","1","2020","5","27"
